#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/59774283/ccs	332	44.58	39.65	5C
m84073_231201_031203_s3/59840124/ccs	890	50.22	37.86	5C
m84073_231201_031203_s3/59905458/ccs	1069	41.44	23.91	5C
m84073_231201_031203_s3/65540230/ccs	163	53.99	20.60	5C
m84073_231201_031203_s3/49352252/ccs	0	0.00	20.60	5C
m84073_231201_031203_s3/65671010/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/60495018/ccs	892	50.34	39.99	5C
m84073_231201_031203_s3/60559468/ccs	346	40.17	24.09	5C
m84073_231201_031203_s3/66065429/ccs	1069	41.44	27.00	5C
m84073_231201_031203_s3/60755728/ccs	707	52.90	38.81	5C
m84073_231201_031203_s3/44045704/ccs	510	60.78	31.53	5C
m84073_231201_031203_s3/54990207/ccs	346	40.46	39.20	5C
m84073_231201_031203_s3/44306616/ccs	349	42.41	21.31	5C
m84073_231201_031203_s3/61017383/ccs	1068	53.09	40.00	5C
m84073_231201_031203_s3/55318185/ccs	1069	41.44	36.56	5C
m84073_231201_031203_s3/44700662/ccs	590	44.41	40.00	5C
m84073_231201_031203_s3/66785766/ccs	1068	41.48	22.49	5C
m84073_231201_031203_s3/66787025/ccs	451	52.77	21.12	5C
m84073_231201_031203_s3/257230921/ccs	1080	40.93	28.92	5C
m84073_231201_031203_s3/55841161/ccs	349	42.41	31.47	5C
m84073_231201_031203_s3/55905443/ccs	622	56.91	39.98	5C
m84073_231201_031203_s3/67048685/ccs	724	47.24	20.72	5C
m84073_231201_031203_s3/38736413/ccs	332	45.18	21.77	5C
m84073_231201_031203_s3/246286043/ccs	508	60.83	27.61	5C
m84073_231201_031203_s3/252053824/ccs	511	60.86	22.48	5C
m84073_231201_031203_s3/252119813/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/39128386/ccs	1072	41.32	33.59	5C
m84073_231201_031203_s3/263717442/ccs	394	59.14	40.00	5C
m84073_231201_031203_s3/258672796/ccs	1069	41.25	40.00	5C
m84073_231201_031203_s3/242942451/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/259720273/ccs	117	64.10	40.00	5C
m84073_231201_031203_s3/236522388/ccs	349	42.41	23.36	5C
m84073_231201_031203_s3/243403756/ccs	475	56.00	24.76	5C
m84073_231201_031203_s3/243532122/ccs	1069	41.53	21.77	5C
m84073_231201_031203_s3/237702124/ccs	346	40.46	25.24	5C
m84073_231201_031203_s3/254936001/ccs	348	40.52	20.92	5C
m84073_231201_031203_s3/254935287/ccs	355	40.56	22.48	5C
m84073_231201_031203_s3/266274254/ccs	899	62.29	25.73	5C
m84073_231201_031203_s3/244384787/ccs	1160	54.31	21.12	5C
m84073_231201_031203_s3/238224727/ccs	1206	50.17	25.84	5C
m84073_231201_031203_s3/244777742/ccs	346	40.46	22.63	5C
m84073_231201_031203_s3/250216983/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/250217609/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/238617550/ccs	563	46.54	34.72	5C
m84073_231201_031203_s3/238619584/ccs	354	40.40	40.00	5C
m84073_231201_031203_s3/261687547/ccs	349	42.41	35.96	5C
m84073_231201_031203_s3/256181370/ccs	1072	41.51	39.24	5C
m84073_231201_031203_s3/256312157/ccs	708	57.49	27.59	5C
m84073_231201_031203_s3/245891270/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/251068956/ccs	1111	40.68	27.31	5C
m84073_231201_031203_s3/251199867/ccs	34	38.24	18.29	5C
m84073_231201_031203_s3/251199941/ccs	73	45.21	27.30	5C
m84073_231201_031203_s3/240059360/ccs	524	60.31	40.00	5C
m84073_231201_031203_s3/240189851/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/28448002/ccs	320	54.37	40.00	5C
m84073_231201_031203_s3/22877594/ccs	623	56.82	39.87	5C
m84073_231201_031203_s3/17241118/ccs	1199	36.36	40.00	5C
m84073_231201_031203_s3/17305478/ccs	356	40.45	23.46	5C
m84073_231201_031203_s3/7277855/ccs	318	54.40	40.00	5C
m84073_231201_031203_s3/18222833/ccs	133	45.86	22.70	5C
m84073_231201_031203_s3/29758713/ccs	687	44.40	39.88	5C
m84073_231201_031203_s3/29823968/ccs	406	45.81	20.64	5C
m84073_231201_031203_s3/24187218/ccs	536	53.73	20.75	5C
m84073_231201_031203_s3/24317762/ccs	346	40.46	25.09	5C
m84073_231201_031203_s3/30216030/ccs	620	57.42	23.41	5C
m84073_231201_031203_s3/30283134/ccs	654	58.10	40.00	5C
m84073_231201_031203_s3/24712632/ccs	30	56.67	20.32	5C
m84073_231201_031203_s3/19534760/ccs	1076	41.26	28.41	5C
m84073_231201_031203_s3/25103527/ccs	1070	41.40	39.75	5C
m84073_231201_031203_s3/8983910/ccs	1197	36.34	22.19	5C
m84073_231201_031203_s3/25300149/ccs	716	56.15	34.01	5C
m84073_231201_031203_s3/19926911/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/31462740/ccs	711	38.96	37.14	5C
m84073_231201_031203_s3/25432830/ccs	622	56.91	38.80	5C
m84073_231201_031203_s3/31528157/ccs	603	54.39	25.05	5C
m84073_231201_031203_s3/31657326/ccs	152	49.34	40.00	5C
m84073_231201_031203_s3/25825958/ccs	725	47.03	40.00	5C
m84073_231201_031203_s3/20320366/ccs	333	44.44	23.93	5C
m84073_231201_031203_s3/25891238/ccs	510	60.78	30.29	5C
m84073_231201_031203_s3/26152040/ccs	623	56.98	29.54	5C
m84073_231201_031203_s3/32445958/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/26546625/ccs	892	50.34	20.63	5C
m84073_231201_031203_s3/26874377/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/15600744/ccs	1068	53.09	24.58	5C
m84073_231201_031203_s3/10358781/ccs	630	55.87	40.00	5C
m84073_231201_031203_s3/27528556/ccs	1067	41.42	23.49	5C
m84073_231201_031203_s3/27594378/ccs	1069	41.44	35.15	5C
m84073_231201_031203_s3/27594024/ccs	893	50.28	20.81	5C
m84073_231201_031203_s3/229313296/ccs	27	48.15	30.61	5C
m84073_231201_031203_s3/21959774/ccs	103	50.49	40.00	5C
m84073_231201_031203_s3/27725189/ccs	706	55.10	23.25	5C
m84073_231201_031203_s3/27791775/ccs	393	47.84	24.99	5C
m84073_231201_031203_s3/16256995/ccs	695	39.71	30.86	5C
m84073_231201_031203_s3/27921691/ccs	516	60.27	22.58	5C
m84073_231201_031203_s3/22285320/ccs	346	40.46	21.02	5C
m84073_231201_031203_s3/218104350/ccs	349	42.41	36.29	5C
m84073_231201_031203_s3/206964566/ccs	345	40.29	24.91	5C
m84073_231201_031203_s3/212601595/ccs	347	40.35	20.69	5C
m84073_231201_031203_s3/207226421/ccs	70	61.43	25.16	5C
m84073_231201_031203_s3/230361358/ccs	345	40.29	32.61	5C
m84073_231201_031203_s3/218958515/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/224791378/ccs	476	53.36	35.08	5C
m84073_231201_031203_s3/231342704/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/202377106/ccs	709	52.19	33.36	5C
m84073_231201_031203_s3/214303427/ccs	156	56.41	40.00	5C
m84073_231201_031203_s3/220136442/ccs	890	50.22	40.00	5C
m84073_231201_031203_s3/220267533/ccs	346	40.46	39.77	5C
m84073_231201_031203_s3/225511112/ccs	1069	41.25	40.00	5C
m84073_231201_031203_s3/202900150/ccs	157	53.50	40.00	5C
m84073_231201_031203_s3/215156725/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/209191684/ccs	30	60.00	16.59	5C
m84073_231201_031203_s3/209389637/ccs	706	54.53	40.00	5C
m84073_231201_031203_s3/209650551/ccs	890	50.22	40.00	5C
m84073_231201_031203_s3/226099928/ccs	106	71.70	21.56	5C
m84073_231201_031203_s3/226231170/ccs	475	53.26	21.86	5C
m84073_231201_031203_s3/221054550/ccs	1070	41.21	30.58	5C
m84073_231201_031203_s3/226297669/ccs	605	55.54	24.11	5C
m84073_231201_031203_s3/210176623/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/210241108/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/233441297/ccs	345	40.29	39.72	5C
m84073_231201_031203_s3/204146683/ccs	634	48.74	40.00	5C
m84073_231201_031203_s3/222038579/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/227018550/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/204474955/ccs	900	50.78	33.47	5C
m84073_231201_031203_s3/234095037/ccs	367	52.59	22.19	5C
m84073_231201_031203_s3/211028744/ccs	152	41.45	40.00	5C
m84073_231201_031203_s3/217187811/ccs	76	39.47	40.00	5C
m84073_231201_031203_s3/204801860/ccs	349	42.41	39.97	5C
m84073_231201_031203_s3/204999385/ccs	346	40.46	21.59	5C
m84073_231201_031203_s3/217515399/ccs	11	45.45	40.00	5C
m84073_231201_031203_s3/205194034/ccs	395	45.57	40.00	5C
m84073_231201_031203_s3/205390360/ccs	1195	50.38	25.20	5C
m84073_231201_031203_s3/44761747/ccs	478	53.56	30.09	5C
m84073_231201_031203_s3/44829333/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/228393758/ccs	779	54.69	22.72	5C
m84073_231201_031203_s3/45154794/ccs	700	52.57	24.66	5C
m84073_231201_031203_s3/39518894/ccs	262	51.53	34.77	5C
m84073_231201_031203_s3/39583928/ccs	318	54.72	40.00	5C
m84073_231201_031203_s3/62587269/ccs	614	52.93	20.55	5C
m84073_231201_031203_s3/46072976/ccs	892	50.34	30.99	5C
m84073_231201_031203_s3/39782070/ccs	354	40.40	28.96	5C
m84073_231201_031203_s3/52429937/ccs	890	50.00	21.54	5C
m84073_231201_031203_s3/64293754/ccs	1068	53.18	40.00	5C
m84073_231201_031203_s3/53020506/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/65078268/ccs	258	44.57	40.00	5C
m84073_231201_031203_s3/65080114/ccs	348	42.24	25.42	5C
m84073_231201_031203_s3/58656099/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/65342407/ccs	476	53.36	40.00	5C
m84073_231201_031203_s3/59115062/ccs	891	49.94	40.00	5C
m84073_231201_031203_s3/36438998/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/53938866/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/54067731/ccs	348	39.66	22.05	5C
m84073_231201_031203_s3/59901233/ccs	363	39.67	32.19	5C
m84073_231201_031203_s3/49021145/ccs	622	57.23	39.95	5C
m84073_231201_031203_s3/66324844/ccs	441	55.33	24.66	5C
m84073_231201_031203_s3/42926635/ccs	890	50.22	22.25	5C
m84073_231201_031203_s3/54462098/ccs	1214	52.64	39.34	5C
m84073_231201_031203_s3/66650543/ccs	157	53.50	29.89	5C
m84073_231201_031203_s3/36963451/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/66847628/ccs	516	60.47	20.00	5C
m84073_231201_031203_s3/66914584/ccs	1072	41.32	30.52	5C
m84073_231201_031203_s3/67044570/ccs	351	40.17	26.19	5C
m84073_231201_031203_s3/54920904/ccs	29	62.07	39.40	5C
m84073_231201_031203_s3/43715075/ccs	450	61.56	24.59	5C
m84073_231201_031203_s3/55640947/ccs	111	54.95	40.00	5C
m84073_231201_031203_s3/38077486/ccs	777	54.70	22.83	5C
m84073_231201_031203_s3/5704092/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/29426256/ccs	622	56.91	39.57	5C
m84073_231201_031203_s3/39061078/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/29952010/ccs	892	50.34	40.00	5C
m84073_231201_031203_s3/24315682/ccs	623	56.98	39.87	5C
m84073_231201_031203_s3/24380653/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/31394265/ccs	310	38.71	25.13	5C
m84073_231201_031203_s3/8455271/ccs	369	40.11	36.82	5C
m84073_231201_031203_s3/8519912/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/25756258/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/19729225/ccs	280	54.29	40.00	5C
m84073_231201_031203_s3/9767633/ccs	695	39.28	24.32	5C
m84073_231201_031203_s3/33098708/ccs	710	39.01	40.00	5C
m84073_231201_031203_s3/10553951/ccs	347	40.63	25.39	5C
m84073_231201_031203_s3/89916241/ccs	30	60.00	30.45	5C
m84073_231201_031203_s3/83886865/ccs	627	56.78	34.37	5C
m84073_231201_031203_s3/5048312/ccs	39	35.90	40.00	5C
m84073_231201_031203_s3/73074384/ccs	512	60.74	22.40	5C
m84073_231201_031203_s3/84281812/ccs	648	56.48	22.41	5C
m84073_231201_031203_s3/73468653/ccs	338	47.63	24.32	5C
m84073_231201_031203_s3/96929349/ccs	354	40.68	21.51	5C
m84073_231201_031203_s3/79955239/ccs	332	44.58	20.45	5C
m84073_231201_031203_s3/80086448/ccs	1200	58.75	21.15	5C
m84073_231201_031203_s3/80153584/ccs	893	50.39	25.14	5C
m84073_231201_031203_s3/74580523/ccs	331	45.02	20.78	5C
m84073_231201_031203_s3/85984068/ccs	623	56.98	27.66	5C
m84073_231201_031203_s3/68092834/ccs	353	51.84	21.79	5C
m84073_231201_031203_s3/91620026/ccs	1198	50.42	38.98	5C
m84073_231201_031203_s3/74844157/ccs	704	55.68	40.00	5C
m84073_231201_031203_s3/68291258/ccs	508	60.83	40.00	5C
m84073_231201_031203_s3/68291333/ccs	346	40.46	27.11	5C
m84073_231201_031203_s3/74910043/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/68616407/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/68618680/ccs	35	45.71	39.74	5C
m84073_231201_031203_s3/75169959/ccs	623	56.98	40.00	5C
m84073_231201_031203_s3/75368073/ccs	623	56.98	21.66	5C
m84073_231201_031203_s3/81595219/ccs	346	40.46	23.05	5C
m84073_231201_031203_s3/81594102/ccs	1302	51.92	40.00	5C
m84073_231201_031203_s3/92277433/ccs	1949	49.97	20.52	5C
m84073_231201_031203_s3/98960192/ccs	641	57.41	30.46	5C
m84073_231201_031203_s3/87688372/ccs	29	55.17	40.00	5C
m84073_231201_031203_s3/87820787/ccs	622	56.75	26.09	5C
m84073_231201_031203_s3/87819613/ccs	891	49.94	39.70	5C
m84073_231201_031203_s3/69599474/ccs	512	60.74	21.18	5C
m84073_231201_031203_s3/92932620/ccs	508	60.83	39.82	5C
m84073_231201_031203_s3/69730351/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/93061495/ccs	346	40.46	39.77	5C
m84073_231201_031203_s3/88475120/ccs	345	40.29	37.97	5C
m84073_231201_031203_s3/93259716/ccs	35	28.57	32.93	5C
m84073_231201_031203_s3/100009836/ccs	589	44.31	21.65	5C
m84073_231201_031203_s3/70322969/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/83035885/ccs	524	58.02	40.00	5C
m84073_231201_031203_s3/100075408/ccs	512	60.55	26.89	5C
m84073_231201_031203_s3/83167771/ccs	0	0.00	26.89	5C
m84073_231201_031203_s3/88802515/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/77334253/ccs	1217	33.11	21.43	5C
m84073_231201_031203_s3/83428677/ccs	27	66.67	16.03	5C
m84073_231201_031203_s3/89262380/ccs	0	0.00	16.03	5C
m84073_231201_031203_s3/100534090/ccs	1070	41.21	29.43	5C
m84073_231201_031203_s3/89393202/ccs	1201	49.46	40.00	5C
m84073_231201_031203_s3/128584045/ccs	1021	45.35	39.22	5C
m84073_231201_031203_s3/111870018/ccs	117	64.10	27.97	5C
m84073_231201_031203_s3/129173455/ccs	623	57.14	23.03	5C
m84073_231201_031203_s3/106496931/ccs	508	60.83	40.00	5C
m84073_231201_031203_s3/106496764/ccs	406	49.51	40.00	5C
m84073_231201_031203_s3/129370086/ccs	634	60.41	25.90	5C
m84073_231201_031203_s3/118294130/ccs	892	50.34	39.99	5C
m84073_231201_031203_s3/112919778/ccs	622	56.91	22.25	5C
m84073_231201_031203_s3/112984537/ccs	624	56.89	40.00	5C
m84073_231201_031203_s3/118948667/ccs	706	54.67	40.00	5C
m84073_231201_031203_s3/107283768/ccs	476	53.57	40.00	5C
m84073_231201_031203_s3/130154758/ccs	635	58.74	40.00	5C
m84073_231201_031203_s3/107415370/ccs	349	42.41	21.95	5C
m84073_231201_031203_s3/107807580/ccs	1070	41.40	39.92	5C
m84073_231201_031203_s3/101122375/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/130483377/ccs	117	64.10	40.00	5C
m84073_231201_031203_s3/119538692/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/124257927/ccs	345	40.29	33.95	5C
m84073_231201_031203_s3/124520778/ccs	103	50.49	40.00	5C
m84073_231201_031203_s3/119933193/ccs	0	0.00	40.00	5C
m84073_231201_031203_s3/114428040/ccs	622	56.91	29.27	5C
m84073_231201_031203_s3/102236657/ccs	346	40.46	28.09	5C
m84073_231201_031203_s3/120392058/ccs	345	40.29	23.14	5C
m84073_231201_031203_s3/125307360/ccs	103	50.49	35.21	5C
m84073_231201_031203_s3/125568214/ccs	346	40.46	32.98	5C
m84073_231201_031203_s3/102695805/ccs	346	40.46	32.20	5C
m84073_231201_031203_s3/102893549/ccs	1218	52.87	20.53	5C
m84073_231201_031203_s3/103023999/ccs	622	56.91	40.00	5C
m84073_231201_031203_s3/121375011/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/121766349/ccs	349	42.41	31.36	5C
m84073_231201_031203_s3/110428939/ccs	304	43.09	33.47	5C
m84073_231201_031203_s3/133106668/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/110691705/ccs	634	58.68	29.42	5C
m84073_231201_031203_s3/122423326/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/133563142/ccs	29	62.07	30.41	5C
m84073_231201_031203_s3/133628779/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/122684922/ccs	625	57.28	23.02	5C
m84073_231201_031203_s3/127928884/ccs	623	56.98	39.87	5C
m84073_231201_031203_s3/117049083/ccs	709	57.40	34.55	5C
m84073_231201_031203_s3/151259252/ccs	361	39.34	40.00	5C
m84073_231201_031203_s3/162335613/ccs	346	40.46	31.31	5C
m84073_231201_031203_s3/156697198/ccs	1554	45.11	39.33	5C
m84073_231201_031203_s3/139856561/ccs	892	50.34	40.00	5C
m84073_231201_031203_s3/145557914/ccs	893	50.06	28.72	5C
m84073_231201_031203_s3/151914859/ccs	603	54.23	40.00	5C
m84073_231201_031203_s3/145754324/ccs	71	61.97	18.83	5C
m84073_231201_031203_s3/140118353/ccs	637	60.75	21.29	5C
m84073_231201_031203_s3/152109748/ccs	926	42.55	22.13	5C
m84073_231201_031203_s3/152174921/ccs	703	45.80	39.99	5C
m84073_231201_031203_s3/163121644/ccs	1566	44.96	21.97	5C
m84073_231201_031203_s3/157680600/ccs	1068	41.48	27.38	5C
m84073_231201_031203_s3/157680179/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/146279343/ccs	622	56.91	26.02	5C
m84073_231201_031203_s3/152502975/ccs	1949	49.97	40.00	5C
m84073_231201_031203_s3/134941416/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/146540521/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/157944163/ccs	631	56.89	22.45	5C
m84073_231201_031203_s3/164169143/ccs	891	49.94	40.00	5C
m84073_231201_031203_s3/141754621/ccs	623	57.14	40.00	5C
m84073_231201_031203_s3/135791634/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/147261700/ccs	476	53.36	27.98	5C
m84073_231201_031203_s3/153420529/ccs	643	57.54	23.42	5C
m84073_231201_031203_s3/153551857/ccs	1197	58.98	39.92	5C
m84073_231201_031203_s3/147589399/ccs	409	39.61	20.82	5C
m84073_231201_031203_s3/136382937/ccs	513	53.02	20.86	5C
m84073_231201_031203_s3/142477633/ccs	0	0.00	20.86	5C
m84073_231201_031203_s3/136578910/ccs	623	56.66	35.48	5C
m84073_231201_031203_s3/142803385/ccs	1071	41.36	32.46	5C
m84073_231201_031203_s3/136773973/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/159910207/ccs	724	43.65	22.32	5C
m84073_231201_031203_s3/148570970/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/143395273/ccs	1163	55.29	40.00	5C
m84073_231201_031203_s3/160499811/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/148767302/ccs	349	42.41	34.95	5C
m84073_231201_031203_s3/148767305/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/143592252/ccs	1070	41.40	39.05	5C
m84073_231201_031203_s3/155059799/ccs	267	38.95	21.09	5C
m84073_231201_031203_s3/160959291/ccs	120	45.83	40.00	5C
m84073_231201_031203_s3/143788789/ccs	961	51.40	18.98	5C
m84073_231201_031203_s3/137822743/ccs	349	42.41	39.97	5C
m84073_231201_031203_s3/143984003/ccs	73	45.21	34.30	5C
m84073_231201_031203_s3/166855045/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/155518190/ccs	339	47.79	40.00	5C
m84073_231201_031203_s3/138086185/ccs	345	40.58	26.04	5C
m84073_231201_031203_s3/138216263/ccs	510	60.78	25.51	5C
m84073_231201_031203_s3/155781520/ccs	1208	50.58	24.42	5C
m84073_231201_031203_s3/138477658/ccs	104	48.08	17.95	5C
m84073_231201_031203_s3/144574885/ccs	1069	41.44	40.00	5C
m84073_231201_031203_s3/156175057/ccs	350	42.29	38.49	5C
m84073_231201_031203_s3/161941761/ccs	623	56.82	40.00	5C
m84073_231201_031203_s3/144704893/ccs	510	60.78	25.99	5C
m84073_231201_031203_s3/139002331/ccs	476	53.36	28.67	5C
m84073_231201_031203_s3/145162470/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/150275363/ccs	504	60.71	22.28	5C
m84073_231201_031203_s3/185140605/ccs	803	41.72	26.24	5C
m84073_231201_031203_s3/185141045/ccs	349	51.29	37.34	5C
m84073_231201_031203_s3/190842426/ccs	275	46.91	40.00	5C
m84073_231201_031203_s3/185600156/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/150799845/ccs	1166	55.40	19.90	5C
m84073_231201_031203_s3/197266292/ccs	631	56.26	22.22	5C
m84073_231201_031203_s3/197527421/ccs	622	57.07	38.57	5C
m84073_231201_031203_s3/197985986/ccs	507	60.75	24.77	5C
m84073_231201_031203_s3/169020060/ccs	346	40.46	27.93	5C
m84073_231201_031203_s3/192742782/ccs	476	53.36	40.00	5C
m84073_231201_031203_s3/198246773/ccs	772	41.84	40.00	5C
m84073_231201_031203_s3/187303449/ccs	278	44.60	18.54	5C
m84073_231201_031203_s3/187500333/ccs	83	55.42	40.00	5C
m84073_231201_031203_s3/175637064/ccs	345	40.29	39.77	5C
m84073_231201_031203_s3/187763538/ccs	346	42.20	40.00	5C
m84073_231201_031203_s3/187892548/ccs	393	47.84	40.00	5C
m84073_231201_031203_s3/176032031/ccs	633	57.03	22.67	5C
m84073_231201_031203_s3/170066218/ccs	1069	41.44	39.99	5C
m84073_231201_031203_s3/176294765/ccs	144	61.11	24.71	5C
m84073_231201_031203_s3/170263859/ccs	603	54.39	40.00	5C
m84073_231201_031203_s3/170329096/ccs	623	56.98	23.53	5C
m84073_231201_031203_s3/181667707/ccs	349	42.41	40.00	5C
m84073_231201_031203_s3/194446262/ccs	349	42.41	39.32	5C
m84073_231201_031203_s3/176882891/ccs	890	50.22	31.77	5C
m84073_231201_031203_s3/188809886/ccs	0	0.00	31.77	5C
m84073_231201_031203_s3/195166332/ccs	504	60.52	25.33	5C
m84073_231201_031203_s3/200212761/ccs	332	44.58	33.97	5C
m84073_231201_031203_s3/200213485/ccs	169	49.11	23.34	5C
m84073_231201_031203_s3/189203047/ccs	104	48.08	40.00	5C
m84073_231201_031203_s3/195495342/ccs	346	40.46	40.00	5C
m84073_231201_031203_s3/189270881/ccs	664	40.81	40.00	5C
m84073_231201_031203_s3/171508855/ccs	348	41.09	25.13	5C
m84073_231201_031203_s3/182780847/ccs	29	62.07	40.00	5C
m84073_231201_031203_s3/171837332/ccs	118	50.00	40.00	5C
m84073_231201_031203_s3/183241276/ccs	345	40.29	40.00	5C
m84073_231201_031203_s3/201198159/ccs	346	42.20	36.21	5C
m84073_231201_031203_s3/172492961/ccs	1073	41.29	39.08	5C
